snapshot_date,member_id,total_visits,last_visit_date,segment
2026-02-14,M00232,1,2026-02-07,New Member
2026-02-14,M00233,0,,Ghost
2026-02-14,M00234,3,2025-12-16,Approaching Threshold
2026-02-14,M00235,1,2026-02-06,New Member
2026-02-14,M00236,0,,Ghost
2026-02-14,M00238,0,,Ghost
2026-02-14,M00239,2,2026-01-03,Approaching Threshold
2026-02-14,M00240,3,2026-02-01,Approaching Threshold
2026-02-14,M00241,0,,Ghost
2026-02-14,M00242,5,2026-02-05,In the Zone
2026-02-14,M00243,1,2025-12-27,One-and-Done
2026-02-14,M00244,0,,Ghost
2026-02-14,M00245,3,2025-12-22,Approaching Threshold
2026-02-14,M00246,0,,Ghost
2026-02-14,M00247,0,,Ghost
2026-02-14,M00249,3,2026-02-12,Approaching Threshold
2026-02-14,M00251,5,2025-10-13,In the Zone
2026-02-14,M00252,0,,New Member
2026-02-14,M00254,0,,Ghost
2026-02-14,M00255,0,,Ghost
2026-02-14,M00257,3,2026-02-05,Approaching Threshold
2026-02-14,M00258,0,,Ghost
2026-02-14,M00259,3,2026-01-08,Approaching Threshold
2026-02-14,M00260,2,2026-02-11,Approaching Threshold
2026-02-14,M00262,0,,Ghost
2026-02-14,M00263,5,2026-02-14,In the Zone
2026-02-14,M00264,1,2025-12-14,One-and-Done
2026-02-14,M00265,4,2025-12-25,In the Zone
2026-02-14,M00266,3,2026-01-17,Approaching Threshold
2026-02-14,M00267,0,,Ghost
2026-02-14,M00268,0,,New Member
2026-02-14,M00269,0,,Ghost
2026-02-14,M00270,3,2026-01-21,Approaching Threshold
2026-02-14,M00272,0,,Ghost
2026-02-14,M00273,5,2026-01-02,In the Zone
2026-02-14,M00274,0,,Ghost
2026-02-14,M00275,10,2026-02-06,In the Zone
2026-02-14,M00276,0,,Ghost
2026-02-14,M00277,0,,Ghost
2026-02-14,M00278,0,,Ghost
2026-02-14,M00279,7,2026-02-02,In the Zone
2026-02-14,M00280,0,,Ghost
2026-02-14,M00281,0,,Ghost
2026-02-14,M00282,4,2026-02-11,In the Zone
2026-02-14,M00283,0,,Ghost
2026-02-14,M00285,1,2026-01-24,New Member
2026-02-14,M00286,0,,Ghost
2026-02-14,M00288,1,2026-01-11,New Member
2026-02-14,M00289,0,,Ghost
2026-02-14,M00290,0,,Ghost
2026-02-14,M00291,4,2026-02-14,In the Zone
2026-02-14,M00292,2,2026-01-13,Approaching Threshold
2026-02-14,M00293,0,,Ghost
2026-02-14,M00294,1,2025-10-07,One-and-Done
2026-02-14,M00296,5,2025-11-07,In the Zone
2026-02-14,M00297,4,2026-02-01,In the Zone
2026-02-14,M00298,4,2026-02-03,In the Zone
2026-02-14,M00299,1,2026-01-28,New Member
2026-02-14,M00300,0,,Ghost
2026-02-14,M00301,3,2025-10-08,Approaching Threshold
2026-02-14,M00302,4,2026-01-25,In the Zone
2026-02-14,M00303,11,2026-02-01,Power User
2026-02-14,M00304,9,2026-02-04,In the Zone
2026-02-14,M00305,1,2025-11-29,One-and-Done
2026-02-14,M00306,1,2025-11-28,One-and-Done
2026-02-14,M00308,1,2025-11-13,One-and-Done
2026-02-14,M00309,0,,Ghost
2026-02-14,M00310,0,,Ghost
2026-02-14,M00311,7,2026-02-08,In the Zone
2026-02-14,M00312,1,2026-01-14,New Member
2026-02-14,M00314,0,,Ghost
2026-02-14,M00315,0,,Ghost
2026-02-14,M00316,7,2026-02-01,In the Zone
2026-02-14,M00317,3,2026-01-11,Approaching Threshold
2026-02-14,M00318,0,,Ghost
2026-02-14,M00319,0,,Ghost
2026-02-14,M00320,0,,Ghost
2026-02-14,M00321,7,2025-12-29,In the Zone
2026-02-14,M00322,0,,Ghost
2026-02-14,M00323,1,2026-01-04,New Member
2026-02-14,M00324,0,,Ghost
2026-02-14,M00328,3,2025-12-25,Approaching Threshold
2026-02-14,M00329,0,,Ghost
2026-02-14,M00330,0,,Ghost
2026-02-14,M00331,0,,Ghost
2026-02-14,M00332,1,2025-09-27,One-and-Done
2026-02-14,M00333,2,2025-11-28,Approaching Threshold
2026-02-14,M00335,1,2025-08-08,One-and-Done
2026-02-14,M00337,9,2026-01-12,In the Zone
2026-02-14,M00338,1,2026-01-16,New Member
2026-02-14,M00339,0,,Ghost
2026-02-14,M00340,0,,Ghost
2026-02-14,M00341,0,,Ghost
2026-02-14,M00342,1,2025-12-28,One-and-Done
2026-02-14,M00343,0,,Ghost
2026-02-14,M00344,2,2025-07-30,Approaching Threshold
2026-02-14,M00346,3,2025-12-11,Approaching Threshold
2026-02-14,M00347,1,2025-07-18,One-and-Done
2026-02-14,M00348,3,2025-08-03,Approaching Threshold
2026-02-14,M00349,8,2026-01-29,In the Zone
2026-02-14,M00350,0,,Ghost
2026-02-14,M00351,0,,Ghost
2026-02-14,M00352,1,2025-10-16,One-and-Done
2026-02-14,M00353,0,,Ghost
2026-02-14,M00354,0,,Ghost
2026-02-14,M00355,3,2026-01-12,Approaching Threshold
2026-02-14,M00356,0,,Ghost
2026-02-14,M00357,0,,Ghost
2026-02-14,M00359,1,2025-12-19,One-and-Done
2026-02-14,M00360,0,,Ghost
2026-02-14,M00361,2,2026-01-27,Approaching Threshold
2026-02-14,M00362,0,,New Member
2026-02-14,M00363,2,2026-01-29,Approaching Threshold
2026-02-14,M00366,0,,Ghost
2026-02-14,M00367,1,2025-12-03,One-and-Done
2026-02-14,M00369,2,2026-01-16,Approaching Threshold
2026-02-14,M00370,1,2025-12-15,One-and-Done
2026-02-14,M00373,0,,New Member
2026-02-14,M00374,1,2026-01-01,New Member
2026-02-14,M00375,5,2025-12-22,In the Zone
2026-02-14,M00376,0,,Ghost
2026-02-14,M00377,1,2025-12-21,One-and-Done
2026-02-14,M00378,1,2025-12-14,One-and-Done
2026-02-14,M00379,1,2025-12-09,One-and-Done
2026-02-14,M00380,0,,Ghost
2026-02-14,M00381,1,2025-06-26,One-and-Done
2026-02-14,M00383,1,2026-01-07,New Member
2026-02-14,M00384,0,,Ghost
2026-02-14,M00385,0,,Ghost
2026-02-14,M00387,0,,Ghost
2026-02-14,M00388,0,,Ghost
2026-02-14,M00389,0,,Ghost
2026-02-14,M00390,2,2025-12-07,Approaching Threshold
2026-02-14,M00391,0,,Ghost
2026-02-14,M00392,0,,Ghost
2026-02-14,M00393,2,2025-12-30,Approaching Threshold
2026-02-14,M00394,0,,Ghost
2026-02-14,M00396,0,,Ghost
2026-02-14,M00397,0,,Ghost
2026-02-14,M00399,6,2025-12-23,In the Zone
2026-02-14,M00400,5,2026-02-14,In the Zone
2026-02-14,M00401,2,2026-01-22,Approaching Threshold
2026-02-14,M00402,4,2026-02-13,In the Zone
2026-02-14,M00403,0,,Ghost
2026-02-14,M00404,0,,Ghost
2026-02-14,M00405,3,2025-12-23,Approaching Threshold
2026-02-14,M00406,0,,Ghost
2026-02-14,M00408,3,2026-01-16,Approaching Threshold
2026-02-14,M00410,8,2026-01-13,In the Zone
2026-02-14,M00411,0,,Ghost
2026-02-14,M00412,0,,Ghost
2026-02-14,M00413,1,2025-09-24,One-and-Done
2026-02-14,M00414,0,,Ghost
2026-02-14,M00415,1,2025-10-13,One-and-Done
2026-02-14,M00417,3,2025-10-27,Approaching Threshold
2026-02-14,M00418,6,2026-02-08,In the Zone
2026-02-14,M00419,0,,Ghost
2026-02-14,M00420,0,,Ghost
2026-02-14,M00421,3,2026-01-22,Approaching Threshold
2026-02-14,M00423,0,,Ghost
2026-02-14,M00424,0,,Ghost
2026-02-14,M00425,0,,New Member
2026-02-14,M00426,5,2026-02-13,In the Zone
2026-02-14,M00427,0,,Ghost
2026-02-14,M00428,0,,Ghost
2026-02-14,M00429,1,2025-08-31,One-and-Done
2026-02-14,M00430,0,,Ghost
2026-02-14,M00432,4,2026-01-07,In the Zone
2026-02-14,M00433,0,,New Member
2026-02-14,M00435,0,,New Member
2026-02-14,M00436,0,,New Member
2026-02-14,M00437,1,2026-01-28,New Member
2026-02-14,M00438,8,2025-12-23,In the Zone
2026-02-14,M00439,4,2026-02-09,In the Zone
2026-02-14,M00440,0,,Ghost
2026-02-14,M00442,1,2025-06-21,One-and-Done
2026-02-14,M00443,0,,Ghost
2026-02-14,M00445,0,,Ghost
2026-02-14,M00446,1,2026-01-03,New Member
2026-02-14,M00447,2,2026-02-14,Approaching Threshold
2026-02-14,M00449,8,2026-01-04,In the Zone
2026-02-14,M00450,0,,Ghost
2026-02-14,M00452,0,,Ghost
2026-02-14,M00453,8,2025-12-06,In the Zone
2026-02-14,M00454,0,,Ghost
2026-02-14,M00455,0,,Ghost
2026-02-14,M00456,8,2026-02-13,In the Zone
2026-02-14,M00457,2,2025-12-27,Approaching Threshold
2026-02-14,M00458,1,2025-10-19,One-and-Done
2026-02-14,M00459,0,,New Member
2026-02-14,M00460,1,2026-01-05,New Member
2026-02-14,M00461,4,2025-12-01,In the Zone
2026-02-14,M00462,1,2025-12-15,One-and-Done
2026-02-14,M00463,3,2026-01-07,Approaching Threshold
2026-02-14,M00464,1,2025-12-01,One-and-Done
2026-02-14,M00465,0,,Ghost
2026-02-14,M00466,6,2026-02-09,In the Zone
2026-02-14,M00467,1,2025-09-20,One-and-Done
2026-02-14,M00470,7,2026-02-04,In the Zone
2026-02-14,M00471,13,2026-02-07,Power User
2026-02-14,M00472,10,2026-02-05,In the Zone
2026-02-14,M00473,5,2026-01-31,In the Zone
2026-02-14,M00475,4,2026-01-03,In the Zone
2026-02-14,M00476,4,2025-11-28,In the Zone
2026-02-14,M00477,0,,New Member
2026-02-14,M00479,2,2026-01-09,Approaching Threshold
2026-02-14,M00480,2,2025-10-07,Approaching Threshold
2026-02-14,M00481,1,2025-07-04,One-and-Done
2026-02-14,M00482,4,2026-02-06,In the Zone
2026-02-14,M00483,1,2025-06-08,One-and-Done
2026-02-14,M00484,2,2026-01-02,Approaching Threshold
2026-02-14,M00485,0,,Ghost
2026-02-14,M00486,5,2026-01-01,In the Zone
2026-02-14,M00489,10,2026-02-11,In the Zone
2026-02-14,M00490,0,,Ghost
2026-02-14,M00492,0,,New Member
2026-02-14,M00493,0,,Ghost
2026-02-14,M00494,3,2025-12-10,Approaching Threshold
2026-02-14,M00495,1,2025-11-10,One-and-Done
2026-02-14,M00496,0,,Ghost
2026-02-14,M00497,0,,Ghost
2026-02-14,M00498,0,,Ghost
2026-02-14,M00499,5,2025-11-19,In the Zone
2026-02-14,M00500,1,2025-10-02,One-and-Done
2026-02-14,M00502,1,2025-11-02,One-and-Done
2026-02-14,M00503,0,,Ghost
2026-02-14,M00504,6,2025-12-20,In the Zone
2026-02-14,M00505,0,,Ghost
2026-02-14,M00507,6,2026-01-13,In the Zone
2026-02-14,M00508,0,,Ghost
2026-02-14,M00510,0,,Ghost
2026-02-14,M00511,1,2025-11-06,One-and-Done
2026-02-14,M00512,2,2025-12-30,Approaching Threshold
2026-02-14,M00514,0,,Ghost
2026-02-14,M00515,0,,Ghost
2026-02-14,M00516,0,,New Member
2026-02-14,M00517,0,,Ghost
2026-02-14,M00518,1,2025-07-04,One-and-Done
2026-02-14,M00519,1,2025-07-07,One-and-Done
2026-02-14,M00520,1,2025-07-21,One-and-Done
2026-02-14,M00521,1,2025-10-19,One-and-Done
2026-02-14,M00524,0,,Ghost
2026-02-14,M00525,0,,Ghost
2026-02-14,M00527,7,2026-01-15,In the Zone
2026-02-14,M00528,0,,Ghost
2026-02-14,M00531,2,2025-12-13,Approaching Threshold
2026-02-14,M00533,0,,Ghost
2026-02-14,M00534,3,2026-02-13,Approaching Threshold
2026-02-14,M00535,0,,Ghost
2026-02-14,M00536,0,,Ghost
2026-02-14,M00540,7,2026-01-09,In the Zone
2026-02-14,M00541,0,,New Member
2026-02-14,M00543,4,2025-11-28,In the Zone
2026-02-14,M00545,7,2026-02-12,In the Zone
2026-02-14,M00546,8,2025-12-09,In the Zone
2026-02-14,M00547,0,,Ghost
2026-02-14,M00548,1,2025-08-27,One-and-Done
2026-02-14,M00549,3,2026-01-13,Approaching Threshold
2026-02-14,M00550,1,2025-12-18,One-and-Done
2026-02-14,M00552,5,2025-12-01,In the Zone
2026-02-14,M00553,0,,Ghost
2026-02-14,M00554,0,,Ghost
2026-02-14,M00555,1,2026-01-01,New Member
2026-02-14,M00556,2,2025-11-06,Approaching Threshold
2026-02-14,M00557,1,2025-11-15,One-and-Done
2026-02-14,M00558,0,,Ghost
2026-02-14,M00559,3,2026-01-12,Approaching Threshold
2026-02-14,M00561,2,2026-01-10,Approaching Threshold
2026-02-14,M00562,0,,Ghost
2026-02-14,M00563,0,,Ghost
2026-02-14,M00564,0,,Ghost
2026-02-14,M00565,2,2026-01-20,Approaching Threshold
2026-02-14,M00566,6,2026-02-12,In the Zone
2026-02-14,M00567,3,2025-12-30,Approaching Threshold
2026-02-14,M00568,4,2026-02-06,In the Zone
2026-02-14,M00569,3,2025-12-09,Approaching Threshold
2026-02-14,M00570,0,,Ghost
2026-02-14,M00571,1,2026-02-05,New Member
2026-02-14,M00572,2,2025-12-31,Approaching Threshold
2026-02-14,M00573,1,2025-10-14,One-and-Done
2026-02-14,M00574,1,2026-02-10,New Member
2026-02-14,M00576,11,2026-01-31,Power User
2026-02-14,M00578,1,2025-11-23,One-and-Done
2026-02-14,M00579,1,2026-02-02,New Member
2026-02-14,M00580,1,2026-01-25,New Member
2026-02-14,M00581,3,2026-02-14,Approaching Threshold
2026-02-14,M00582,2,2025-07-01,Approaching Threshold
2026-02-14,M00583,5,2025-12-10,In the Zone
2026-02-14,M00584,0,,Ghost
2026-02-14,M00586,7,2026-02-10,In the Zone
2026-02-14,M00587,2,2025-12-21,Approaching Threshold
2026-02-14,M00588,2,2026-01-09,Approaching Threshold
2026-02-14,M00589,0,,Ghost
2026-02-14,M00590,2,2026-01-17,Approaching Threshold
2026-02-14,M00591,5,2026-01-29,In the Zone
2026-02-14,M00593,1,2025-09-09,One-and-Done
2026-02-14,M00594,5,2026-01-15,In the Zone
2026-02-14,M00595,1,2026-01-01,New Member
2026-02-14,M00596,1,2025-11-22,One-and-Done
2026-02-14,M00597,1,2025-06-27,One-and-Done
2026-02-14,M00598,1,2025-10-23,One-and-Done
2026-02-14,M00600,0,,Ghost
2026-02-14,M00601,0,,Ghost
2026-02-14,M00602,5,2025-09-06,In the Zone
2026-02-14,M00603,0,,Ghost
2026-02-14,M00604,1,2026-02-12,New Member
2026-02-14,M00605,2,2025-08-16,Approaching Threshold
2026-02-14,M00606,0,,Ghost
2026-02-14,M00607,3,2025-12-08,Approaching Threshold
2026-02-14,M00608,1,2025-12-09,One-and-Done
2026-02-14,M00611,0,,New Member
2026-02-14,M00612,0,,Ghost
2026-02-14,M00613,0,,Ghost
2026-02-14,M00614,0,,Ghost
2026-02-14,M00615,0,,Ghost
2026-02-14,M00616,0,,Ghost
2026-02-14,M00617,1,2025-10-01,One-and-Done
2026-02-14,M00618,1,2025-12-16,One-and-Done
2026-02-14,M00619,4,2026-01-31,In the Zone
2026-02-14,M00621,0,,Ghost
2026-02-14,M00622,1,2025-09-26,One-and-Done
2026-02-14,M00623,1,2025-07-27,One-and-Done
2026-02-14,M00624,2,2026-01-31,Approaching Threshold
2026-02-14,M00625,0,,Ghost
2026-02-14,M00626,0,,New Member
2026-02-14,M00628,0,,Ghost
2026-02-14,M00629,0,,Ghost
2026-02-14,M00630,0,,Ghost
2026-02-14,M00631,1,2025-11-05,One-and-Done
2026-02-14,M00632,0,,Ghost
2026-02-14,M00633,0,,New Member
2026-02-14,M00634,7,2026-01-17,In the Zone
2026-02-14,M00635,1,2026-01-23,New Member
2026-02-14,M00636,1,2026-02-08,New Member
2026-02-14,M00637,0,,Ghost
2026-02-14,M00638,0,,Ghost
2026-02-14,M00639,0,,Ghost
2026-02-14,M00640,6,2025-11-24,In the Zone
2026-02-14,M00641,0,,Ghost
2026-02-14,M00642,1,2025-11-13,One-and-Done
2026-02-14,M00643,1,2025-12-31,One-and-Done
2026-02-14,M00644,1,2026-02-13,New Member
2026-02-14,M00645,0,,Ghost
2026-02-14,M00646,1,2025-09-07,One-and-Done
2026-02-14,M00647,1,2025-07-30,One-and-Done
2026-02-14,M00648,0,,New Member
2026-02-14,M00649,0,,Ghost
2026-02-14,M00650,0,,Ghost
2026-02-14,M00651,2,2025-12-04,Approaching Threshold
2026-02-14,M00652,2,2025-12-21,Approaching Threshold
2026-02-14,M00653,0,,Ghost
2026-02-14,M00654,0,,Ghost
2026-02-14,M00655,0,,New Member
2026-02-14,M00656,0,,Ghost
2026-02-14,M00657,0,,Ghost
2026-02-14,M00658,5,2026-01-27,In the Zone
2026-02-14,M00659,3,2026-02-13,Approaching Threshold
2026-02-14,M00660,0,,Ghost
2026-02-14,M00661,0,,Ghost
2026-02-14,M00662,0,,Ghost
2026-02-14,M00663,0,,New Member
2026-02-14,M00664,0,,Ghost
2026-02-14,M00665,0,,Ghost
2026-02-14,M00666,1,2026-02-08,New Member
2026-02-14,M00667,0,,Ghost
2026-02-14,M00668,7,2026-02-06,In the Zone
2026-02-14,M00670,8,2026-01-09,In the Zone
2026-02-14,M00671,1,2025-07-09,One-and-Done
2026-02-14,M00672,0,,Ghost
2026-02-14,M00673,7,2026-01-04,In the Zone
2026-02-14,M00675,2,2026-01-26,Approaching Threshold
2026-02-14,M00676,3,2026-01-15,Approaching Threshold
2026-02-14,M00677,8,2026-01-20,In the Zone
2026-02-14,M00678,6,2026-01-24,In the Zone
2026-02-14,M00679,1,2025-09-14,One-and-Done
2026-02-14,M00680,6,2025-11-18,In the Zone
2026-02-14,M00682,0,,New Member
2026-02-14,M00683,6,2026-01-08,In the Zone
2026-02-14,M00685,0,,New Member
2026-02-14,M00686,2,2026-01-16,Approaching Threshold
2026-02-14,M00688,5,2026-02-11,In the Zone
2026-02-14,M00689,0,,Ghost
2026-02-14,M00690,4,2025-10-31,In the Zone
2026-02-14,M00691,0,,Ghost
2026-02-14,M00692,1,2025-11-28,One-and-Done
2026-02-14,M00693,2,2026-01-03,Approaching Threshold
2026-02-14,M00694,7,2026-01-01,In the Zone
2026-02-14,M00695,1,2025-12-11,One-and-Done
2026-02-14,M00696,8,2025-12-13,In the Zone
2026-02-14,M00697,1,2026-01-02,New Member
2026-02-14,M00698,0,,Ghost
2026-02-14,M00699,2,2025-12-02,Approaching Threshold
2026-02-14,M00701,5,2025-12-13,In the Zone
2026-02-14,M00702,5,2026-01-10,In the Zone
2026-02-14,M00703,3,2026-01-18,Approaching Threshold
2026-02-14,M00704,1,2025-12-17,One-and-Done
2026-02-14,M00705,9,2026-01-21,In the Zone
2026-02-14,M00706,0,,Ghost
2026-02-14,M00707,1,2025-10-07,One-and-Done
2026-02-14,M00708,0,,New Member
2026-02-14,M00709,0,,Ghost
2026-02-14,M00710,0,,Ghost
2026-02-14,M00711,0,,New Member
2026-02-14,M00712,0,,Ghost
2026-02-14,M00713,0,,Ghost
2026-02-14,M00714,0,,Ghost
2026-02-14,M00715,3,2025-11-11,Approaching Threshold
2026-02-14,M00717,4,2026-02-03,In the Zone
2026-02-14,M00718,0,,Ghost
2026-02-14,M00719,3,2025-09-06,Approaching Threshold
2026-02-14,M00720,2,2026-01-25,Approaching Threshold
2026-02-14,M00721,5,2026-01-25,In the Zone
2026-02-14,M00722,1,2026-02-03,New Member
2026-02-14,M00723,0,,Ghost
2026-02-14,M00724,2,2025-11-19,Approaching Threshold
2026-02-14,M00725,0,,New Member
2026-02-14,M00727,0,,Ghost
2026-02-14,M00728,2,2025-11-17,Approaching Threshold
2026-02-14,M00729,0,,Ghost
2026-02-14,M00730,3,2026-02-13,Approaching Threshold
2026-02-14,M00731,3,2026-02-09,Approaching Threshold
2026-02-14,M00733,3,2025-11-21,Approaching Threshold
2026-02-14,M00734,0,,Ghost
2026-02-14,M00735,2,2026-01-31,Approaching Threshold
2026-02-14,M00736,0,,Ghost
2026-02-14,M00737,6,2026-01-31,In the Zone
2026-02-14,M00738,3,2025-12-23,Approaching Threshold
2026-02-14,M00739,7,2026-02-02,In the Zone
2026-02-14,M00741,2,2026-01-24,Approaching Threshold
2026-02-14,M00742,2,2025-10-27,Approaching Threshold
2026-02-14,M00743,1,2026-02-02,New Member
2026-02-14,M00744,4,2026-02-12,In the Zone
2026-02-14,M00745,6,2026-01-15,In the Zone
2026-02-14,M00746,1,2026-02-04,New Member
2026-02-14,M00747,0,,Ghost
2026-02-14,M00748,0,,Ghost
2026-02-14,M00749,0,,Ghost
2026-02-14,M00751,2,2026-02-11,Approaching Threshold
2026-02-14,M00752,0,,Ghost
2026-02-14,M00753,0,,Ghost
2026-02-14,M00754,1,2026-01-20,New Member
2026-02-14,M00756,3,2026-01-19,Approaching Threshold
2026-02-14,M00758,0,,Ghost
2026-02-14,M00759,5,2026-02-11,In the Zone
2026-02-14,M00760,1,2026-01-13,New Member
2026-02-14,M00761,2,2026-01-03,Approaching Threshold
2026-02-14,M00763,4,2026-01-11,In the Zone
2026-02-14,M00764,2,2026-01-05,Approaching Threshold
2026-02-14,M00765,0,,Ghost
2026-02-14,M00766,1,2025-11-19,One-and-Done
2026-02-14,M00768,9,2026-02-01,In the Zone
2026-02-14,M00769,10,2026-02-10,In the Zone
2026-02-14,M00770,0,,Ghost
2026-02-14,M00771,0,,Ghost
2026-02-14,M00772,1,2025-10-18,One-and-Done
2026-02-14,M00774,1,2026-01-08,New Member
2026-02-14,M00775,1,2026-02-10,New Member
2026-02-14,M00776,0,,Ghost
2026-02-14,M00778,6,2026-02-06,In the Zone
2026-02-14,M00779,0,,Ghost
2026-02-14,M00780,6,2026-02-14,In the Zone
2026-02-14,M00781,0,,New Member
2026-02-14,M00782,1,2025-11-04,One-and-Done
2026-02-14,M00783,4,2026-01-16,In the Zone
2026-02-14,M00784,3,2026-01-08,Approaching Threshold
2026-02-14,M00786,0,,Ghost
2026-02-14,M00787,4,2026-01-10,In the Zone
2026-02-14,M00790,0,,Ghost
2026-02-14,M00791,1,2025-10-23,One-and-Done
2026-02-14,M00792,0,,New Member
2026-02-14,M00793,0,,Ghost
2026-02-14,M00794,0,,Ghost
2026-02-14,M00795,1,2025-08-31,One-and-Done
2026-02-14,M00799,1,2025-07-19,One-and-Done
2026-02-14,M00801,0,,Ghost
2026-02-14,M00803,1,2025-12-22,One-and-Done
2026-02-14,M00804,0,,Ghost
2026-02-14,M00805,4,2026-01-10,In the Zone
2026-02-14,M00806,0,,Ghost
2026-02-14,M00807,2,2026-02-04,Approaching Threshold
2026-02-14,M00809,4,2026-02-10,In the Zone
2026-02-14,M00810,1,2025-12-25,One-and-Done
2026-02-14,M00811,6,2026-02-14,In the Zone
2026-02-14,M00812,9,2026-01-23,In the Zone
2026-02-14,M00813,2,2026-02-11,Approaching Threshold
2026-02-14,M00814,0,,Ghost
2026-02-14,M00815,0,,Ghost
2026-02-14,M00816,0,,Ghost
2026-02-14,M00818,0,,Ghost
2026-02-14,M00819,0,,Ghost
2026-02-14,M00820,0,,Ghost
2026-02-14,M00821,0,,Ghost
2026-02-14,M00822,1,2026-02-13,New Member
2026-02-14,M00825,11,2026-02-11,Power User
2026-02-14,M00826,1,2025-08-09,One-and-Done
2026-02-14,M00827,1,2026-02-04,New Member
2026-02-14,M00828,1,2025-11-15,One-and-Done
2026-02-14,M00829,0,,Ghost
2026-02-14,M00830,0,,Ghost
2026-02-14,M00831,0,,Ghost
2026-02-14,M00832,4,2026-01-31,In the Zone
2026-02-14,M00833,1,2025-10-07,One-and-Done
2026-02-14,M00834,1,2025-08-21,One-and-Done
2026-02-14,M00835,1,2026-01-31,New Member
2026-02-14,M00836,1,2025-11-27,One-and-Done
2026-02-14,M00837,0,,Ghost
2026-02-14,M00838,1,2026-01-26,New Member
2026-02-14,M00840,2,2026-01-30,Approaching Threshold
2026-02-14,M00841,0,,Ghost
2026-02-14,M00842,0,,Ghost
2026-02-14,M00843,0,,Ghost
2026-02-14,M00844,1,2025-07-23,One-and-Done
2026-02-14,M00845,12,2026-01-27,Power User
2026-02-14,M00846,0,,Ghost
2026-02-14,M00847,3,2026-01-18,Approaching Threshold
2026-02-14,M00848,1,2025-05-30,One-and-Done
2026-02-14,M00849,1,2026-01-19,New Member
2026-02-14,M00850,7,2025-12-23,In the Zone
2026-02-21,M00001,0,,New Member
2026-02-21,M00002,0,,New Member
2026-02-21,M00003,0,,Ghost
2026-02-21,M00004,0,,Ghost
2026-02-21,M00005,0,,New Member
2026-02-21,M00006,3,2025-12-25,Approaching Threshold
2026-02-21,M00007,3,2026-01-07,Approaching Threshold
2026-02-21,M00009,0,,Ghost
2026-02-21,M00010,0,,Ghost
2026-02-21,M00011,1,2026-02-20,New Member
2026-02-21,M00012,2,2026-01-09,Approaching Threshold
2026-02-21,M00014,0,,New Member
2026-02-21,M00015,0,,Ghost
2026-02-21,M00016,2,2026-02-15,Approaching Threshold
2026-02-21,M00018,1,2025-06-01,One-and-Done
2026-02-21,M00019,2,2026-01-09,Approaching Threshold
2026-02-21,M00020,0,,Ghost
2026-02-21,M00021,0,,Ghost
2026-02-21,M00022,1,2025-07-15,One-and-Done
2026-02-21,M00023,4,2026-01-26,In the Zone
2026-02-21,M00024,0,,Ghost
2026-02-21,M00025,0,,Ghost
2026-02-21,M00026,5,2026-01-01,In the Zone
2026-02-21,M00027,0,,Ghost
2026-02-21,M00028,0,,Ghost
2026-02-21,M00029,2,2025-12-22,Approaching Threshold
2026-02-21,M00030,6,2026-01-28,In the Zone
2026-02-21,M00031,4,2026-02-21,In the Zone
2026-02-21,M00032,1,2026-01-31,New Member
2026-02-21,M00033,0,,Ghost
2026-02-21,M00034,1,2025-12-07,One-and-Done
2026-02-21,M00035,0,,Ghost
2026-02-21,M00036,0,,New Member
2026-02-21,M00037,0,,Ghost
2026-02-21,M00040,4,2026-02-15,In the Zone
2026-02-21,M00041,1,2026-01-27,New Member
2026-02-21,M00042,1,2025-10-31,One-and-Done
2026-02-21,M00043,0,,Ghost
2026-02-21,M00044,0,,Ghost
2026-02-21,M00045,1,2025-07-20,One-and-Done
2026-02-21,M00046,1,2025-06-13,One-and-Done
2026-02-21,M00047,4,2025-11-13,In the Zone
2026-02-21,M00048,7,2026-02-17,In the Zone
2026-02-21,M00049,0,,Ghost
2026-02-21,M00050,7,2026-02-19,In the Zone
2026-02-21,M00051,4,2026-01-29,In the Zone
2026-02-21,M00053,0,,Ghost
2026-02-21,M00054,0,,Ghost
2026-02-21,M00055,3,2026-02-09,Approaching Threshold
2026-02-21,M00056,3,2026-02-06,Approaching Threshold
2026-02-21,M00057,0,,Ghost
2026-02-21,M00059,0,,Ghost
2026-02-21,M00060,5,2026-02-03,In the Zone
2026-02-21,M00061,4,2026-02-07,In the Zone
2026-02-21,M00062,0,,Ghost
2026-02-21,M00063,2,2025-12-17,Approaching Threshold
2026-02-21,M00064,2,2025-12-31,Approaching Threshold
2026-02-21,M00065,4,2025-12-31,In the Zone
2026-02-21,M00066,0,,Ghost
2026-02-21,M00067,3,2026-02-18,Approaching Threshold
2026-02-21,M00068,1,2025-08-29,One-and-Done
2026-02-21,M00069,0,,Ghost
2026-02-21,M00070,0,,Ghost
2026-02-21,M00071,2,2026-01-23,Approaching Threshold
2026-02-21,M00072,1,2026-01-29,New Member
